generator_id,a_i,b_i,pmin,pmax
4056,5.41,0.02876,43.89,243.14999999999998
4057,25.46,0.02648,29.68,180.73000000000002
4058,6.0,0.01071,42.9,103.22999999999999
4059,27.25,0.0105,26.24,93.89999999999999
4060,29.8,0.01003,49.39,236.81
4061,12.35,0.02806,40.82,185.32999999999998
4062,10.26,0.02632,48.64,225.12
4063,24.13,0.02437,30.57,215.31
4064,11.33,0.01482,28.95,146.14
4065,26.64,0.01761,40.22,97.5
4066,7.57,0.01661,45.21,123.44999999999999
4067,8.15,0.01133,48.57,108.56
4068,29.48,0.01763,22.98,101.29
4069,21.85,0.00576,41.95,153.53
4070,26.17,0.0083,18.43,86.16
4071,13.11,0.02716,31.82,106.83000000000001
4072,21.91,0.02379,17.19,134.06
4073,19.86,0.01557,23.9,124.93
4074,20.08,0.01793,47.25,167.4
4075,22.06,0.01425,15.84,130.22
4076,19.38,0.02352,35.3,181.96999999999997
4077,15.73,0.0246,33.72,224.3
4078,11.9,0.02408,14.83,81.01
4079,24.21,0.02307,23.04,87.93
4080,10.66,0.01011,32.52,210.44
4081,22.31,0.01345,17.49,143.45
4082,10.83,0.01675,42.02,206.98000000000002
4083,20.63,0.01327,48.89,131.2
4084,23.68,0.02387,18.59,192.92000000000002
4085,10.47,0.01323,17.48,206.06
4086,6.5,0.00846,28.2,173.51999999999998
4087,8.27,0.01498,39.91,105.78999999999999
4088,20.15,0.0295,21.26,205.54999999999998
4089,26.24,0.01065,10.8,179.67000000000002
4090,6.12,0.0203,31.65,194.28
4091,23.35,0.01582,48.26,103.77
4092,13.53,0.00678,25.65,195.49
4093,16.96,0.0172,26.81,97.5
4094,28.22,0.02255,48.76,132.12
4095,13.3,0.01783,37.78,174.35
4096,16.63,0.0268,38.77,128.52
4097,5.34,0.01222,32.51,181.70999999999998
4098,7.04,0.00716,48.98,190.19
4099,11.46,0.02841,37.55,103.77
4100,5.7,0.01445,45.8,194.2
4101,20.78,0.01941,37.98,226.57
4102,15.66,0.0248,39.4,113.57
4103,18.7,0.01311,21.62,161.18
4104,9.37,0.0229,22.14,123.42
4105,12.4,0.00839,41.32,160.26
4106,21.6,0.01228,21.87,114.92
4107,29.13,0.00862,32.51,135.63
4108,6.26,0.02528,19.97,74.31
4109,27.26,0.01057,42.68,239.91
4110,19.42,0.02294,14.42,158.14
4111,19.1,0.02858,43.18,168.29
4112,17.51,0.01819,34.11,141.67000000000002
4113,6.73,0.0185,17.48,148.39
4114,7.25,0.01653,31.68,138.7
4115,20.02,0.01315,21.3,125.28999999999999
4116,13.52,0.01689,22.94,142.53
4117,27.93,0.02007,24.06,115.46000000000001
4118,15.16,0.02965,12.53,89.54
4119,8.58,0.02844,49.44,182.93
4120,22.87,0.02655,11.26,187.67
4121,12.33,0.02723,36.5,109.42
4122,18.14,0.0167,24.85,79.75999999999999
4123,22.45,0.02144,35.84,122.86
4124,27.51,0.02738,24.25,221.21
4125,24.8,0.01482,36.95,211.26
4126,21.91,0.02904,39.17,178.55
4127,21.99,0.01539,37.62,227.01
4128,28.65,0.02003,14.56,131.35
4129,12.4,0.02275,36.28,233.77
4130,5.03,0.02876,21.2,115.65
4131,11.8,0.01112,11.15,97.2
4132,10.45,0.02365,26.59,172.3
4133,21.55,0.01802,27.34,134.06
4134,20.84,0.01171,28.69,172.64
4135,19.84,0.02442,38.19,133.94
4136,5.41,0.01881,22.35,165.04
4137,23.22,0.02152,22.61,113.97
4138,13.09,0.01307,12.42,70.07
4139,21.63,0.01703,37.47,224.29
4140,18.91,0.02043,32.71,215.19
4141,13.57,0.01512,23.98,219.6
4142,8.36,0.00996,38.21,195.69
4143,7.36,0.02904,31.49,183.9
4144,25.79,0.01779,28.77,162.62
4145,27.96,0.02335,30.45,99.34
4146,21.24,0.01528,35.45,113.84
4147,7.59,0.01388,36.4,129.82
4148,15.05,0.01518,21.56,205.08
4149,23.22,0.01523,15.63,91.58
4150,24.5,0.0186,16.27,204.70000000000002
4151,7.96,0.01859,35.58,164.0
4152,5.0,0.01743,44.91,202.25
4153,22.8,0.00837,26.38,92.92
4154,13.91,0.0174,16.78,107.14
4155,11.36,0.00923,40.26,234.04
4156,5.32,0.00815,43.3,133.22
4157,18.51,0.02832,45.22,139.7
4158,26.28,0.02012,34.27,113.91
4159,28.94,0.02149,44.43,113.78999999999999
4160,19.14,0.01504,10.62,95.61
4161,17.86,0.02772,14.29,160.64
4162,7.13,0.02095,13.7,132.01
4163,18.72,0.02423,38.5,171.56
4164,14.5,0.01421,12.78,81.13
4165,20.18,0.029,29.85,200.17
4166,14.72,0.02551,28.91,196.52
4167,11.01,0.02635,22.43,75.67
4168,7.37,0.0093,44.82,152.35
4169,12.87,0.01177,16.82,77.14
4170,7.42,0.01214,24.1,192.92
4171,9.42,0.01177,40.97,201.56
4172,29.68,0.02639,11.22,196.52
4173,16.1,0.0058,36.92,122.38
4174,18.3,0.0069,42.66,161.1
4175,26.84,0.01185,47.29,124.96000000000001
4176,29.89,0.01,45.05,150.74
4177,19.57,0.0108,22.78,151.12
4178,25.31,0.02495,33.45,91.45
4179,13.17,0.01908,13.09,170.32
4180,12.64,0.00514,20.31,151.8
4181,15.07,0.01573,13.77,188.11
4182,21.81,0.0152,22.61,113.38
4183,22.05,0.00785,45.01,230.51
4184,12.88,0.0219,23.89,223.69
4185,8.33,0.02255,32.48,220.36999999999998
4186,20.81,0.02302,27.34,194.02
4187,8.21,0.02321,28.36,200.22000000000003
4188,19.46,0.005,48.78,184.84
4189,22.34,0.02885,21.85,100.37
4190,22.52,0.02536,35.09,186.65
4191,23.84,0.0276,26.8,183.71
4192,26.82,0.00539,12.45,210.26
4193,17.5,0.02835,29.57,160.76999999999998
4194,23.26,0.02524,42.53,133.24
4195,20.48,0.02593,13.95,166.5
4196,9.67,0.00733,12.78,209.69
4197,5.64,0.02347,16.15,92.72999999999999
4198,12.11,0.029,40.58,139.48000000000002
4199,16.08,0.02196,38.96,170.24
4200,20.43,0.01926,32.6,108.13
4201,26.25,0.02864,28.73,82.06
4202,9.91,0.01607,45.53,146.07999999999998
4203,8.14,0.01998,40.67,220.48000000000002
4204,29.09,0.01691,42.48,99.0
4205,7.7,0.02832,42.53,156.87
4206,16.96,0.0069,35.71,200.04000000000002
4207,19.64,0.01753,28.32,221.29999999999998
4208,18.53,0.02217,44.59,242.41
4209,7.15,0.0248,47.04,160.34
4210,6.43,0.01958,10.95,203.51
4211,7.64,0.02772,12.06,67.37
4212,19.64,0.02855,48.35,210.23999999999998
4213,18.61,0.00661,21.09,167.5
4214,10.84,0.01506,44.93,132.36
4215,20.94,0.00559,25.55,151.65
4216,25.5,0.01324,14.76,84.19000000000001
4217,6.04,0.01842,13.22,193.96
4218,17.45,0.02777,16.26,119.94000000000001
4219,22.23,0.02616,20.0,163.91
4220,11.31,0.00819,29.54,103.35999999999999
4221,12.69,0.00733,38.06,118.98
4222,20.34,0.01973,49.46,248.25
4223,27.45,0.0183,27.66,190.62
4224,25.25,0.01166,30.73,225.03
4225,19.58,0.02749,30.87,125.25
4226,23.26,0.02818,31.58,106.26
4227,14.12,0.01507,30.71,156.17
4228,21.02,0.02726,10.35,134.55
4229,16.65,0.0146,10.07,86.31
4230,9.75,0.02342,13.91,173.89
4231,22.54,0.0169,14.06,118.33
4232,18.91,0.00806,38.2,116.15
4233,13.97,0.0282,18.2,118.0
4234,27.78,0.01635,45.79,180.34
4235,5.52,0.02336,47.14,206.11
4236,12.89,0.01418,49.04,171.32
4237,6.42,0.00547,47.56,176.4
4238,24.16,0.00751,20.88,91.72
4239,22.55,0.01741,30.39,217.58999999999997
4240,13.28,0.02225,17.02,206.33
4241,21.89,0.01337,42.25,194.76
4242,14.9,0.02239,45.54,98.18
4243,23.91,0.02247,44.05,174.61
4244,16.35,0.0226,27.33,171.70999999999998
4245,15.31,0.01731,40.35,239.54999999999998
4246,28.37,0.02787,13.9,213.31
4247,11.27,0.01723,11.61,190.25
4248,8.01,0.01626,40.13,99.7
4249,19.61,0.00998,27.01,220.0
4250,29.23,0.01269,49.82,191.72
4251,14.45,0.00606,13.89,184.01999999999998
4252,6.55,0.02084,44.23,155.31
4253,13.48,0.01121,29.2,127.15
4254,17.65,0.0126,43.09,162.57999999999998
4255,9.05,0.02427,42.69,114.72
4256,21.45,0.01318,46.64,150.2
4257,29.94,0.01105,21.91,200.54999999999998
4258,16.29,0.00923,47.99,103.68
4259,13.87,0.02437,16.07,88.69999999999999
4260,15.02,0.00824,13.28,82.05
4261,7.88,0.01634,27.26,137.72
4262,27.08,0.01767,43.13,242.68
4263,15.37,0.02218,28.94,104.94
4264,14.68,0.02083,43.17,114.99
4265,21.49,0.02527,39.19,226.45
4266,16.05,0.00612,18.38,200.69
4267,21.21,0.01241,47.96,102.80000000000001
4268,6.54,0.012,12.43,175.19
4269,25.34,0.00865,45.93,194.25
4270,28.51,0.01223,22.18,187.34
4271,21.22,0.01274,30.01,154.19
4272,28.86,0.01805,26.89,225.60000000000002
4273,8.79,0.02159,16.87,73.45
4274,16.94,0.01453,24.33,109.49
4275,20.05,0.02299,17.72,127.2
4276,19.54,0.0134,18.16,135.63
4277,15.04,0.01226,17.48,205.69
4278,13.45,0.01853,29.56,163.56
4279,8.17,0.00559,41.92,98.69
4280,14.79,0.00699,32.76,143.94
4281,9.07,0.01545,45.73,158.2
4282,23.36,0.02857,35.46,230.28
4283,10.22,0.02304,37.57,177.45
4284,6.46,0.0072,36.7,182.05
4285,18.81,0.02616,27.98,184.97
4286,19.88,0.02331,37.57,203.07999999999998
4287,26.8,0.02027,12.79,158.04999999999998
4288,19.42,0.02551,44.39,129.97
4289,13.64,0.0151,41.11,222.22000000000003
4290,25.08,0.01054,19.81,179.63
4291,18.51,0.0178,40.72,202.0
4292,6.98,0.01872,10.51,209.98999999999998
4293,19.15,0.01846,18.69,189.07
4294,27.7,0.01913,12.61,186.98000000000002
4295,14.91,0.02872,41.21,233.92000000000002
4296,12.41,0.02756,40.23,112.9
4297,8.59,0.02689,42.55,167.20999999999998
4298,8.79,0.02504,10.18,147.27
4299,15.82,0.02859,30.05,129.44
4300,19.89,0.00746,38.19,214.1
4301,7.02,0.01163,16.22,180.58
4302,28.49,0.01738,35.99,194.12
4303,23.88,0.02616,13.36,212.93
4304,19.67,0.01763,17.25,106.16
4305,25.71,0.0237,29.03,189.35
4306,7.0,0.00847,36.14,168.85000000000002
4307,16.92,0.01131,15.83,112.78
4308,20.75,0.02329,17.41,91.5
4309,25.72,0.00912,18.18,202.56
4310,24.59,0.01378,19.55,158.87
4311,11.93,0.01162,19.06,192.8
4312,28.52,0.01375,25.81,157.61
4313,8.11,0.02271,36.15,119.15
4314,26.88,0.0142,27.52,128.15
4315,29.27,0.01888,41.04,148.27
4316,9.43,0.0075,38.77,234.71
4317,23.05,0.02513,15.06,65.9
4318,6.01,0.01425,11.95,209.79999999999998
4319,15.14,0.02121,45.12,242.19
4320,17.91,0.02313,13.19,212.60999999999999
4321,19.52,0.01024,15.93,137.42
4322,28.4,0.02712,10.89,205.45999999999998
4323,21.81,0.02041,35.13,144.47
4324,17.03,0.01572,33.29,87.22999999999999
4325,25.24,0.00956,49.48,133.13
4326,28.76,0.02856,45.48,237.26999999999998
4327,5.55,0.02388,26.43,78.49000000000001
4328,29.56,0.0102,24.86,156.76
4329,7.15,0.01344,21.87,83.21000000000001
4330,25.36,0.02524,16.1,109.06
4331,12.01,0.02239,15.52,78.73
4332,8.3,0.02414,15.29,194.22
4333,16.0,0.01603,14.56,153.22
4334,21.1,0.02291,19.62,204.94
4335,14.52,0.01466,22.27,175.52
4336,6.36,0.01028,48.46,244.11
4337,19.99,0.02082,33.14,159.62
4338,27.56,0.0294,49.5,195.31
4339,14.58,0.01277,24.9,161.35
4340,10.41,0.01652,28.31,150.95
4341,16.06,0.02185,22.98,199.86999999999998
4342,6.21,0.01854,17.32,164.0
4343,25.51,0.02609,15.73,185.92999999999998
4344,25.66,0.02404,47.8,215.75
4345,19.7,0.00646,49.47,128.13
4346,13.83,0.02996,11.8,159.32000000000002
4347,24.99,0.02381,16.01,95.96000000000001
4348,18.87,0.0266,26.94,164.44
4349,25.65,0.02128,17.45,169.07
4350,20.79,0.02641,24.56,224.15
4351,24.61,0.00781,15.16,69.74
4352,19.96,0.01369,28.26,91.95
4353,15.35,0.02691,20.87,82.42
4354,28.95,0.01004,24.08,133.82999999999998
4355,18.53,0.00696,13.77,187.01000000000002
4356,20.13,0.0247,27.13,203.74
4357,10.51,0.02589,49.33,209.88
4358,20.64,0.00907,23.15,207.68
4359,19.29,0.02636,45.06,143.49
4360,9.62,0.02217,43.73,106.94999999999999
4361,6.49,0.018,48.08,106.8
4362,20.11,0.02576,41.6,219.42
4363,24.09,0.01548,36.38,195.95
4364,18.09,0.00985,44.26,199.04999999999998
4365,10.67,0.01212,13.03,113.98
4366,21.66,0.01763,28.51,135.5
4367,7.0,0.01828,49.57,243.29
4368,16.05,0.02514,40.78,100.35
4369,9.08,0.02478,48.48,214.54
4370,9.61,0.01953,41.19,137.63
4371,10.06,0.02452,45.0,100.86
4372,14.67,0.00979,38.26,199.64999999999998
4373,6.28,0.00625,40.42,140.06
4374,14.94,0.02684,30.93,189.25
4375,17.79,0.00689,46.97,203.12
4376,17.08,0.01117,43.0,173.22
4377,14.57,0.02238,43.76,210.37
4378,25.98,0.01524,36.92,174.07999999999998
4379,8.63,0.02691,22.18,115.18
4380,17.64,0.01245,11.43,171.55
4381,6.55,0.0053,47.43,185.8
4382,6.78,0.01252,33.44,85.35
4383,19.35,0.01945,21.93,207.18
4384,19.15,0.0144,15.97,147.82
4385,26.95,0.01837,43.18,223.47
4386,18.95,0.02691,43.46,225.87
4387,28.99,0.02781,42.58,159.32
4388,6.22,0.01165,35.8,161.95
4389,7.45,0.01655,24.64,137.0
4390,6.1,0.01873,22.16,139.58
4391,9.63,0.02873,10.34,194.61
4392,18.53,0.02997,43.34,211.56
4393,21.14,0.01089,13.5,82.48
4394,6.14,0.02317,35.23,176.78
4395,28.65,0.01445,30.16,229.54999999999998
4396,26.05,0.0052,31.07,170.4
4397,12.42,0.00523,47.07,214.95
4398,6.93,0.01651,11.26,176.62
4399,9.25,0.01721,40.94,143.49
4400,8.17,0.00556,12.08,117.86
4401,8.08,0.02217,11.53,170.14000000000001
4402,17.96,0.01235,27.19,152.19
4403,11.15,0.019,12.52,148.11
4404,13.95,0.01252,41.57,198.51
4405,29.74,0.00918,31.18,197.82
4406,22.11,0.01518,11.16,101.89
4407,28.72,0.01081,11.62,83.64
4408,8.56,0.01837,34.51,128.28
4409,14.55,0.00997,42.24,168.37
4410,18.87,0.01771,27.51,128.82999999999998
4411,6.92,0.00893,32.18,167.43
4412,5.1,0.02177,41.99,100.01
4413,21.76,0.02385,34.42,160.88
4414,21.05,0.00776,18.99,124.19
4415,15.27,0.0167,34.52,164.72
4416,17.24,0.00677,35.13,148.51
4417,15.39,0.01995,39.36,131.99
4418,5.6,0.01161,34.83,220.45
4419,13.38,0.01819,48.77,126.47999999999999
4420,9.43,0.01794,17.89,170.08999999999997
4421,7.46,0.02811,48.04,236.73999999999998
4422,28.92,0.01873,31.53,162.33
4423,19.98,0.01957,36.88,218.34
4424,23.22,0.01504,13.98,82.71000000000001
4425,12.88,0.02873,25.22,149.29
4426,14.83,0.02443,40.78,159.32999999999998
4427,10.92,0.01214,38.28,89.5
4428,7.42,0.02611,11.61,128.1
4429,9.48,0.01581,31.86,137.20999999999998
4430,24.94,0.02572,13.53,164.0
4431,21.94,0.02557,49.83,240.57999999999998
4432,18.67,0.00972,45.89,108.75999999999999
4433,16.88,0.02253,10.84,109.96000000000001
4434,28.06,0.01227,44.35,160.96
4435,6.82,0.01244,46.78,165.06
4436,12.02,0.01241,24.14,190.36
4437,13.75,0.02314,38.78,155.29000000000002
4438,24.56,0.01075,27.68,81.75
4439,29.81,0.00502,36.21,192.73000000000002
4440,11.02,0.02288,23.61,206.32999999999998
4441,26.86,0.00928,22.9,149.99
4442,25.77,0.00761,26.98,164.14999999999998
4443,10.62,0.01094,15.82,90.25999999999999
4444,14.98,0.0145,43.25,126.35
4445,15.24,0.0169,23.95,109.23
4446,29.46,0.00611,26.01,140.62
4447,9.52,0.02926,45.76,234.98
4448,24.98,0.0229,29.86,158.13
4449,13.35,0.01308,31.77,110.58
4450,23.27,0.01297,48.26,138.17
4451,15.5,0.01621,45.47,153.07
4452,19.46,0.02066,16.78,160.27
4453,25.82,0.00866,28.93,144.93
4454,25.1,0.00972,48.85,157.72
4455,26.66,0.02649,24.89,159.60000000000002
4456,6.49,0.01141,24.86,111.14
4457,22.3,0.0145,17.8,79.64
4458,8.5,0.02678,14.57,68.22999999999999
4459,15.4,0.02158,39.61,127.3
4460,18.71,0.01354,40.8,104.53999999999999
4461,15.07,0.02209,48.76,149.21
4462,17.99,0.00549,40.94,206.88
4463,29.91,0.02339,19.73,177.17
4464,8.38,0.01718,11.6,153.23999999999998
4465,21.89,0.02533,49.42,227.3
4466,14.9,0.02887,23.62,115.93
4467,8.33,0.02814,22.48,205.23999999999998
4468,8.97,0.02773,46.24,156.13
4469,28.73,0.0178,33.4,143.53
4470,26.99,0.014,18.59,129.39
4471,27.68,0.01663,45.56,110.27
4472,29.79,0.02225,49.73,246.04999999999998
4473,10.21,0.0271,13.47,84.25
4474,13.89,0.01017,44.49,145.62
4475,21.73,0.02795,25.62,123.52000000000001
4476,17.1,0.02538,30.96,92.16
4477,15.46,0.02947,46.59,119.43
4478,13.95,0.02701,48.94,105.66999999999999
4479,19.84,0.012,20.49,114.35
4480,19.39,0.00765,18.51,198.51
4481,9.04,0.00781,13.22,114.14
4482,16.79,0.01228,32.47,101.02
4483,18.84,0.02035,10.54,157.39
4484,19.26,0.02511,26.48,225.97
4485,10.25,0.02748,12.94,97.78999999999999
4486,23.56,0.02059,26.21,118.15
4487,5.63,0.00514,11.6,207.38
4488,13.87,0.00966,43.41,120.22999999999999
4489,24.51,0.00749,18.39,145.07
4490,19.1,0.01408,23.13,109.08
4491,11.53,0.01753,44.8,234.64999999999998
4492,22.37,0.00608,39.85,237.07999999999998
4493,19.18,0.01371,18.76,190.95999999999998
4494,24.91,0.00948,12.88,110.1
4495,23.38,0.02118,38.63,149.15
4496,20.25,0.01661,25.63,111.97999999999999
4497,17.2,0.01738,40.64,224.25
4498,8.33,0.01569,27.81,214.99
4499,11.53,0.0289,23.84,136.67
4500,15.48,0.01037,28.05,176.53
4501,19.98,0.01792,39.94,114.77
4502,17.84,0.0234,46.09,161.32999999999998
4503,12.2,0.01892,11.99,156.71
4504,5.16,0.02823,30.96,138.77
4505,17.41,0.01445,11.31,114.95
4506,12.14,0.01659,28.74,78.89
4507,23.37,0.00721,45.41,216.04999999999998
4508,5.6,0.02022,24.46,207.86
4509,19.62,0.01221,47.3,242.71999999999997
4510,28.54,0.00901,35.22,193.10999999999999
4511,9.36,0.01861,47.37,179.69
4512,16.79,0.01831,40.29,130.68
4513,7.29,0.0069,14.14,214.02999999999997
4514,20.64,0.02246,19.25,157.71
4515,18.76,0.02059,25.77,177.94
4516,15.18,0.00973,16.8,169.16000000000003
4517,18.03,0.01674,29.8,206.59
4518,27.41,0.02301,28.85,80.30000000000001
4519,9.91,0.01824,48.25,131.29000000000002
4520,5.56,0.01489,27.35,177.18
4521,26.54,0.01306,41.43,225.70000000000002
4522,19.43,0.02026,47.68,200.48000000000002
4523,27.27,0.02848,45.08,157.1
4524,19.92,0.02179,18.35,122.58000000000001
4525,25.25,0.00687,29.84,190.53
4526,15.74,0.01652,23.91,185.1
4527,23.75,0.02727,25.99,167.05
4528,27.83,0.00736,24.43,118.15
4529,19.3,0.02972,43.05,231.82
4530,9.52,0.02873,28.09,160.87
4531,11.72,0.00696,30.95,199.51999999999998
4532,9.97,0.02834,49.3,131.45
4533,11.17,0.01408,12.4,114.01
4534,12.66,0.02612,29.52,210.71
4535,18.88,0.01546,40.96,98.48
4536,19.7,0.01602,16.05,142.9
4537,15.66,0.02086,34.46,156.72
4538,20.39,0.02436,19.58,182.26
4539,7.04,0.00584,44.7,136.98000000000002
4540,7.19,0.01983,23.08,105.94
4541,9.3,0.00967,23.16,212.07999999999998
4542,17.95,0.01365,33.93,169.69
4543,10.35,0.0137,17.34,83.04
4544,12.08,0.01673,21.4,100.35999999999999
4545,15.01,0.01335,26.67,226.49
4546,25.3,0.00768,24.15,103.49000000000001
4547,5.35,0.00864,31.0,172.57
4548,21.23,0.00584,33.99,147.01
4549,21.72,0.01676,32.67,215.51
4550,24.97,0.02886,36.17,199.45
4551,28.32,0.00789,22.31,161.85
4552,5.5,0.02866,15.06,66.67
4553,8.84,0.02333,40.43,222.4
4554,27.15,0.02094,44.03,160.73000000000002
4555,16.46,0.02113,20.28,210.02
4556,19.11,0.02567,26.28,150.61
4557,21.58,0.00767,29.94,184.07
4558,21.98,0.01762,31.33,91.72
4559,28.29,0.02243,36.38,198.15
4560,29.92,0.01967,11.66,112.36
4561,23.0,0.02582,38.86,141.56
4562,12.18,0.00681,12.48,80.28
4563,26.99,0.02227,28.73,100.76
4564,6.23,0.01835,43.11,120.97
4565,10.78,0.01448,28.05,127.28
4566,27.43,0.01351,15.96,199.76000000000002
4567,11.4,0.02052,49.4,154.64
4568,10.52,0.02727,45.57,204.22
4569,8.45,0.0174,40.85,103.25999999999999
4570,26.48,0.02562,26.46,165.12
4571,17.5,0.01505,17.35,139.63
4572,21.87,0.00756,47.66,244.35
4573,10.98,0.00654,31.29,208.22
4574,23.95,0.00628,44.09,162.31
4575,24.0,0.0145,23.68,189.95000000000002
4576,12.81,0.01343,23.41,102.36999999999999
4577,15.27,0.02295,49.42,183.76999999999998
4578,10.24,0.02357,30.87,92.06
4579,29.41,0.00627,15.63,117.83999999999999
4580,21.14,0.01053,18.79,102.66999999999999
4581,28.36,0.01186,29.28,187.12
4582,12.58,0.01869,11.7,135.21
4583,24.55,0.00861,28.5,191.16
4584,24.15,0.00835,26.76,154.05
4585,22.29,0.02859,41.17,104.14
4586,29.14,0.02511,24.2,184.51
4587,14.84,0.00952,49.3,224.27999999999997
4588,8.27,0.01516,17.23,202.76
4589,21.79,0.01389,33.64,169.44
4590,23.23,0.02478,13.59,176.63
4591,19.38,0.01776,39.35,202.16
4592,10.17,0.0082,49.79,123.15
4593,17.61,0.02347,42.77,117.4
4594,12.8,0.01492,32.23,92.86
4595,15.69,0.01157,29.39,127.38
4596,21.13,0.01439,43.4,164.43
4597,23.63,0.01744,47.44,247.12
4598,10.81,0.01358,49.57,164.22
4599,15.13,0.01105,25.86,184.8
4600,11.73,0.01496,49.64,203.64999999999998
4601,9.97,0.00548,16.24,96.91
4602,24.58,0.02431,20.14,78.92
4603,27.73,0.00927,13.56,145.46
4604,14.26,0.0061,20.87,175.92000000000002
4605,23.78,0.02134,40.72,240.46
4606,27.42,0.02435,44.12,147.91
4607,26.15,0.02535,41.16,225.60999999999999
4608,9.57,0.01734,35.24,142.53
4609,28.91,0.01013,30.56,183.97
4610,14.42,0.02343,38.35,178.09
4611,13.48,0.02249,25.63,83.58
4612,6.56,0.01116,43.65,105.41
4613,17.15,0.02759,37.09,90.2
4614,7.73,0.00761,37.91,143.54
4615,11.21,0.02957,31.44,193.31
4616,12.92,0.02651,45.41,121.32
4617,25.22,0.0222,20.08,160.95999999999998
4618,26.89,0.02847,25.25,118.57
4619,12.56,0.02306,41.11,210.66000000000003
4620,26.47,0.00976,29.71,199.47
4621,26.43,0.01605,45.57,211.88
4622,24.12,0.00679,23.86,152.58999999999997
4623,8.67,0.01474,24.77,117.46
4624,22.26,0.02354,45.55,216.96999999999997
4625,28.63,0.01466,28.57,106.49000000000001
4626,22.06,0.01326,30.64,124.1
4627,13.29,0.01988,23.31,100.9
4628,17.51,0.02681,21.07,172.2
4629,21.14,0.00619,36.24,189.18
4630,17.76,0.01464,14.79,162.67
4631,8.0,0.00896,45.17,157.51
4632,12.8,0.02238,41.17,106.2
4633,25.06,0.00764,17.63,204.31
4634,26.54,0.02162,37.76,163.92
4635,8.43,0.01215,34.11,145.16
4636,28.81,0.00997,17.38,155.7
4637,13.22,0.02841,20.93,99.85
4638,21.56,0.00546,26.36,96.24
4639,23.8,0.01594,37.97,148.8
4640,25.3,0.00554,35.55,119.63
4641,28.64,0.01709,31.29,117.93
4642,12.82,0.01753,40.74,224.62
4643,26.46,0.01304,40.32,169.93
4644,8.29,0.0083,34.71,157.23
4645,22.63,0.01441,41.48,194.89999999999998
4646,23.55,0.02181,23.37,216.1
4647,21.94,0.02456,45.25,112.08
4648,11.31,0.01827,34.6,209.63
4649,26.83,0.01975,42.89,180.49
4650,9.22,0.01002,31.85,103.77000000000001
4651,6.34,0.01218,18.74,113.30999999999999
4652,22.94,0.00905,31.7,154.04999999999998
4653,16.89,0.01123,24.84,178.52
4654,26.23,0.01062,37.9,124.28999999999999
4655,14.58,0.01799,29.03,159.26
4656,9.21,0.01907,43.44,196.14
4657,25.91,0.02862,37.12,154.43
4658,18.72,0.00989,37.38,216.82999999999998
4659,9.73,0.02104,18.69,199.10999999999999
4660,23.01,0.02543,49.37,169.97
4661,17.78,0.01901,43.67,239.61
4662,20.11,0.01138,41.56,102.9
4663,16.52,0.01156,23.21,73.71000000000001
4664,25.72,0.00598,31.43,138.53
4665,25.74,0.01264,15.48,155.64
4666,22.73,0.02362,31.54,175.92
4667,7.64,0.00619,15.84,137.31
4668,25.97,0.01048,32.12,100.85
4669,21.78,0.02266,35.95,111.52
4670,22.43,0.02457,25.61,203.43
4671,14.07,0.01638,29.94,210.13
4672,26.98,0.02245,45.03,196.11
4673,23.13,0.0147,14.34,163.97
4674,7.81,0.009,41.67,181.32
4675,15.19,0.01495,16.83,97.27
4676,27.16,0.0195,11.47,125.71
4677,6.18,0.0287,17.42,171.8
4678,29.04,0.00672,40.6,171.19
4679,21.98,0.01768,26.21,79.0
4680,20.78,0.01322,44.9,237.93
4681,11.76,0.01771,30.99,207.71
4682,11.22,0.0056,10.89,99.97
4683,28.55,0.01283,38.67,181.14
4684,12.46,0.0255,14.41,202.9
4685,24.39,0.01885,41.58,105.98
4686,14.83,0.01626,16.72,142.17000000000002
4687,8.48,0.01214,23.82,142.26
4688,5.27,0.01245,40.45,151.98000000000002
4689,18.61,0.01458,48.17,223.51
4690,29.39,0.02589,24.86,131.95999999999998
4691,14.23,0.02918,43.18,102.72999999999999
4692,13.93,0.01597,17.63,77.51
4693,13.6,0.01483,42.29,98.69999999999999
4694,18.01,0.02616,36.3,147.67000000000002
4695,16.02,0.01567,17.71,175.47
4696,27.0,0.0188,22.1,102.66
4697,17.64,0.01077,15.27,162.24
4698,17.69,0.02359,25.32,178.38
4699,8.46,0.0183,18.15,106.43
4700,29.57,0.02523,35.76,175.84
4701,11.25,0.02452,49.78,202.51
4702,6.83,0.01038,10.48,130.47
4703,21.58,0.02289,31.64,132.15
4704,19.88,0.025,32.95,175.82
4705,15.38,0.01365,46.57,243.25
4706,15.55,0.00932,30.24,144.27
4707,24.63,0.00507,31.75,140.51
4708,9.89,0.01627,28.87,148.51
4709,25.51,0.01381,20.76,82.19
4710,21.22,0.01887,12.24,145.21
4711,15.47,0.0097,26.35,125.65
4712,16.45,0.02649,12.1,80.30999999999999
4713,11.42,0.01144,32.02,151.96
4714,23.8,0.01066,22.29,72.8
4715,17.82,0.01702,31.34,141.60999999999999
4716,13.02,0.01747,15.37,81.23
4717,19.9,0.01038,47.31,100.95
4718,29.89,0.0118,45.78,219.45
4719,15.88,0.00924,17.6,205.04
4720,28.02,0.02296,23.74,104.89
4721,13.63,0.02425,34.54,165.42999999999998
4722,6.37,0.01656,13.83,105.52
4723,10.11,0.02285,24.18,148.22
4724,15.47,0.0234,20.04,135.53
